Unnamed: 0,YEAR,Sports,state_cd,SUM_PARTIC_MEN,SUM_PARTIC_WOMEN,TOTAL_OPEXP_INCLCOED,SUM_TOTAL_HDCOACH,TOTAL_REVENUE_ALL,TOTAL_EXPENSE_ALL,TOTAL_PARTIC
411,2006,Lacrosse,KS,5,0,20900,1,39900,39900,5
412,2006,Lacrosse,KY,34,0,129726,1,751078,751078,34
413,2006,Lacrosse,MA,914,658,1938935,60,5859952,6564063,1572
414,2006,Lacrosse,MD,712,417,3387182,37,7987162,10159704,1129
415,2006,Lacrosse,ME,223,117,369125,13,910620,932589,340
416,2006,Lacrosse,MO,36,18,135054,2,158024,158024,54
417,2006,Lacrosse,NC,436,236,1293293,23,4021079,6871467,672
418,2006,Lacrosse,NH,261,189,680738,17,2072447,2276408,450
419,2006,Lacrosse,NJ,320,254,1026891,21,3658073,3792521,574
420,2006,Lacrosse,NY,2333,1348,6085433,133,21037545,23526706,3681
421,2006,Lacrosse,OH,305,243,815718,17,2097129,3350279,548
422,2006,Lacrosse,OR,0,67,292778,3,74250,953017,67
423,2006,Lacrosse,PA,1219,1194,3348924,89,12534114,13702311,2413
424,2006,Lacrosse,RI,199,103,677862,10,1830773,1780416,302
425,2006,Lacrosse,SC,83,45,162604,4,451492,858711,128
426,2006,Lacrosse,TN,0,27,158999,1,129565,1031231,27
427,2006,Lacrosse,TX,0,18,54211,1,74073,74073,18
428,2006,Lacrosse,VA,403,462,1738440,31,4258052,7633290,865
429,2006,Lacrosse,VT,209,133,534343,12,1028992,1558841,342
430,2006,Lacrosse,WA,0,17,31127,1,60158,52867,17
431,2006,Lacrosse,WV,32,0,28463,1,132356,119512,32
432,2006,Rodeo,AL,12,13,40600,1,161972,160703,25
433,2006,Rodeo,AR,9,4,33654,2,98043,98043,13
434,2006,Rodeo,AZ,46,24,126740,6,264107,265635,70
435,2006,Rodeo,CA,51,39,114117,5,321580,342408,90
436,2006,Rodeo,CO,38,23,44474,3,202157,182363,61
437,2006,Rodeo,IA,25,22,77681,2,129659,119509,47
438,2006,Rodeo,ID,8,8,122024,1,129594,255126,16
439,2006,Rodeo,KS,99,71,218898,12,702248,673974,170
440,2006,Rodeo,MO,30,25,23000,2,820700,815700,55
441,2006,Rodeo,MS,6,3,3510,1,9034,9034,9
442,2006,Rodeo,MT,77,48,119324,8,581425,575839,125
443,2006,Rodeo,ND,22,12,71007,2,235215,235215,34
444,2006,Rodeo,NE,15,15,15900,2,18000,17000,30
445,2006,Rodeo,NM,54,16,161616,5,413698,412254,70
446,2006,Rodeo,OK,191,114,318373,13,967227,974616,305
447,2006,Rodeo,OR,46,23,64823,4,114016,191910,69
448,2006,Rodeo,SD,20,18,41060,2,256626,256580,38
449,2006,Rodeo,TN,20,16,96512,1,231078,237676,36
450,2006,Rodeo,TX,295,152,704703,25,2670760,2512069,447
451,2006,Rodeo,WA,22,15,125783,2,162069,126791,37
452,2006,Rodeo,WY,96,64,248141,9,698854,760932,160
453,2006,Rowing,AL,0,65,517676,1,200,741192,65
454,2006,Rowing,CA,385,938,2553124,26,5065900,10350266,1323
455,2006,Rowing,CT,173,286,899101,11,1959574,2483967,459
456,2006,Rowing,DC,147,122,371061,4,987954,1343393,269
457,2006,Rowing,DE,0,43,82575,1,572349,583774,43
458,2006,Rowing,FL,68,332,742097,12,2661721,3663866,400
459,2006,Rowing,GA,21,25,64135,2,280982,281167,46
460,2006,Rowing,IA,0,101,331049,2,511780,1266900,101
461,2006,Rowing,IL,0,25,61710,1,101337,107643,25
462,2006,Rowing,IN,0,135,301720,2,140411,1934819,135
463,2006,Rowing,KS,0,172,408404,2,56482,1630622,172
464,2006,Rowing,KY,0,106,251366,2,252435,990270,106
465,2006,Rowing,MA,534,699,2182149,24,7268735,8201450,1233
466,2006,Rowing,MD,107,122,325582,7,610700,541930,229
467,2006,Rowing,ME,48,76,159807,4,332982,306629,124
468,2006,Rowing,MI,0,264,695526,3,909851,3554387,264
469,2006,Rowing,MN,0,90,225576,1,116193,962756,90
470,2006,Rowing,NC,0,102,260442,2,91469,1446612,102
471,2006,Rowing,NE,0,40,121176,1,58731,205170,40
472,2006,Rowing,NH,62,72,474957,4,1095418,974157,134
473,2006,Rowing,NJ,159,143,533425,7,2079023,2025468,302
474,2006,Rowing,NY,444,755,2159386,40,7029254,7943438,1199
475,2006,Rowing,OH,22,247,480059,5,399990,2212145,269
476,2006,Rowing,OK,18,67,199038,3,1022879,1579698,85
477,2006,Rowing,OR,89,126,296647,6,193423,1104335,215
478,2006,Rowing,PA,202,546,1368816,18,4337001,4277641,748
479,2006,Rowing,RI,45,121,398272,3,1736520,1325885,166
480,2006,Rowing,SC,0,79,106292,1,490845,1013643,79
481,2006,Rowing,TN,0,74,317923,1,11233,929692,74
482,2006,Rowing,TX,0,158,348035,2,1002641,2129251,158
483,2006,Rowing,VA,13,155,398615,4,431366,1736963,168
484,2006,Rowing,WA,172,445,1290884,12,2214127,4160292,617
485,2006,Rowing,WI,76,173,676256,2,539443,2908720,249
486,2006,Rowing,WV,0,62,102566,2,82382,563934,62
487,2006,Sailing,CA,43,49,244858,6,295616,596865,92
488,2006,Sailing,CT,29,72,137956,4,446743,446743,101
489,2006,Sailing,DC,22,28,40176,2,218404,287672,50
490,2006,Sailing,FL,11,26,38862,2,22498,115180,37
491,2006,Sailing,HI,10,38,73547,2,3393,123266,48
492,2006,Sailing,MA,190,164,313983,12,632640,657475,354
493,2006,Sailing,MD,45,49,65172,4,94554,115276,94
494,2006,Sailing,ME,12,12,9584,1,80722,80722,24
495,2006,Sailing,NH,12,19,55426,1,217381,178395,31
496,2006,Sailing,NY,60,25,109367,3,290858,260916,85
497,2006,Sailing,RI,35,40,74376,3,191123,151317,75
498,2006,Sailing,SC,15,24,150568,2,395808,395808,39
499,2006,Sailing,VA,43,33,93706,4,169311,327815,76
500,2006,Skiing,AK,20,19,309246,4,571954,906027,39
501,2006,Skiing,CO,48,37,332719,6,1420852,2130491,85
502,2006,Skiing,ID,11,14,22000,2,96500,104500,25
503,2006,Skiing,MA,75,64,345239,12,712325,765632,139
504,2006,Skiing,ME,53,42,218700,10,433043,431685,95
505,2006,Skiing,MI,32,31,130284,5,437382,450344,63
506,2006,Skiing,MN,24,36,115205,7,285699,293846,60
507,2006,Skiing,MT,26,42,121668,4,679858,739211,68
508,2006,Skiing,NH,89,85,473762,10,805979,1415251,174
509,2006,Skiing,NM,12,11,46130,2,84045,385191,23
510,2006,Skiing,NV,18,17,125114,4,275104,756532,35
511,2006,Skiing,NY,45,33,117505,8,317021,305828,78
512,2006,Skiing,RI,0,12,25202,1,69564,53911,12
513,2006,Skiing,UT,13,9,154367,2,49551,594235,22
514,2006,Skiing,VT,74,64,323121,10,811517,1023626,138
515,2006,Skiing,WA,11,21,88245,2,129203,124243,32
516,2006,Skiing,WI,18,16,51683,4,134598,179278,34
517,2006,Soccer,AL,326,417,2413694,32,7365302,9577711,743
518,2006,Soccer,AR,222,240,782589,20,3060824,4037281,462
519,2006,Soccer,AZ,283,279,982705,26,3092176,4501550,562
520,2006,Soccer,CA,3181,3058,8549894,264,32745937,41965854,6239
521,2006,Soccer,CO,243,298,1236795,21,5827152,6595402,541
522,2006,Soccer,CT,487,466,1865454,39,8802654,11398143,953
523,2006,Soccer,DC,158,126,614964,13,3328834,4283825,284
524,2006,Soccer,DE,115,104,347073,10,1584829,1763388,219
525,2006,Soccer,FL,714,709,3378873,59,13581171,18796590,1423
526,2006,Soccer,GA,664,749,2091216,65,9966963,11382394,1413
527,2006,Soccer,HI,84,102,532815,9,897643,1416172,186
528,2006,Soccer,IA,875,727,1576052,65,7168649,8379523,1602
529,2006,Soccer,ID,44,142,443561,8,1392642,1681614,186
530,2006,Soccer,IL,1594,1256,3394056,125,13442274,17643047,2850
531,2006,Soccer,IN,823,738,2933811,62,9822829,15174840,1561
532,2006,Soccer,KS,640,543,1066883,57,5228897,5666469,1183
533,2006,Soccer,KY,570,528,1715463,46,6951086,10006968,1098
534,2006,Soccer,LA,46,334,938627,17,2264971,4263706,380
535,2006,Soccer,MA,1385,1154,2799379,107,10695145,12246954,2539
536,2006,Soccer,MD,649,467,1701652,51,5514656,7481292,1116
537,2006,Soccer,ME,411,358,696145,35,2142047,2301061,769
538,2006,Soccer,MI,677,658,2528717,57,7458548,11405254,1335
539,2006,Soccer,MN,539,707,1286160,49,3304295,4222449,1246
540,2006,Soccer,MO,940,765,2069031,69,9841317,12132260,1705
541,2006,Soccer,MS,442,449,1190118,42,3658024,5490071,891
542,2006,Soccer,MT,24,113,459759,6,1057495,1574923,137
543,2006,Soccer,NC,935,890,3102202,73,12272202,19736936,1825
544,2006,Soccer,ND,28,92,370285,5,541115,993231,120
545,2006,Soccer,NE,313,289,904120,25,4233091,5621678,602
546,2006,Soccer,NH,331,281,871388,26,3487522,4258950,612
547,2006,Soccer,NJ,966,712,2432712,74,10959538,11393772,1678
548,2006,Soccer,NM,72,93,434576,7,821141,1516599,165
549,2006,Soccer,NV,22,60,352653,4,744452,1923412,82
550,2006,Soccer,NY,3207,2541,7969468,249,31383109,34143713,5748
551,2006,Soccer,OH,1398,1226,4422093,99,13721402,19579790,2624
552,2006,Soccer,OK,358,387,1097451,34,6166292,8225500,745
553,2006,Soccer,OR,295,448,1593528,35,4908516,7004115,743
554,2006,Soccer,PA,2396,2048,5617104,190,20798856,24701254,4444
555,2006,Soccer,PR,140,0,82122,7,243216,277338,140
556,2006,Soccer,RI,222,214,851495,18,2821998,3764209,436
557,2006,Soccer,SC,531,479,1819092,43,10430151,12482755,1010
558,2006,Soccer,SD,94,153,315125,12,1213832,1457507,247
559,2006,Soccer,TN,689,699,2434711,60,12565230,14270888,1388
560,2006,Soccer,TX,905,1255,4145767,93,16343743,21319954,2160
561,2006,Soccer,UT,41,182,780572,8,1305443,2414017,223
562,2006,Soccer,VA,761,686,2693673,58,9518676,14851700,1447
563,2006,Soccer,VT,239,220,654215,21,1498141,2179985,459
564,2006,Soccer,WA,633,574,2589766,59,6496212,8169362,1207
565,2006,Soccer,WI,836,752,2223628,69,6434989,8211308,1588
566,2006,Soccer,WV,365,255,1093742,28,3469490,5029199,620
567,2006,Soccer,WY,39,49,297693,4,870012,1096922,88
568,2006,Softball,AL,0,706,2758573,38,9275904,9894092,706
569,2006,Softball,AR,0,218,540647,13,1419457,2183144,218
570,2006,Softball,AZ,0,239,921230,14,1723357,2967386,239
571,2006,Softball,CA,0,2127,4849975,133,13764294,19152889,2127
572,2006,Softball,CO,0,286,675158,14,1770771,2511598,286
573,2006,Softball,CT,0,309,853462,17,3297137,4343018,309
574,2006,Softball,DC,0,92,332262,5,903901,1154013,92
575,2006,Softball,DE,0,94,283654,6,1014324,1416279,94
576,2006,Softball,FL,0,1014,3334729,53,11417007,14394736,1014
577,2006,Softball,GA,0,645,2001828,39,6095235,8106006,645
578,2006,Softball,HI,0,90,500418,5,728319,1287025,90
579,2006,Softball,IA,0,736,1554217,39,5215162,6183234,736
580,2006,Softball,ID,0,109,364903,5,855431,1098048,109
581,2006,Softball,IL,0,1457,3065893,86,8250212,12374241,1457
582,2006,Softball,IN,0,618,1807036,34,5004689,8174900,618
583,2006,Softball,KS,0,719,1194966,42,4064937,5334665,719
584,2006,Softball,KY,0,428,1085055,24,3384742,5326185,428
585,2006,Softball,LA,0,283,1091568,14,2182645,4258149,283
586,2006,Softball,MA,0,900,1701568,55,5239392,5680396,900
587,2006,Softball,MD,0,415,650360,26,2093354,2971039,415
588,2006,Softball,ME,0,227,380828,14,983018,1087959,227
589,2006,Softball,MI,0,747,2274329,41,4584664,7699267,747
590,2006,Softball,MN,0,661,1210868,40,2656423,3514541,661
591,2006,Softball,MO,0,768,1788214,42,6396109,7535919,768
592,2006,Softball,MS,0,441,1210613,26,2834536,4793109,441
593,2006,Softball,MT,0,49,147696,3,428470,407943,49
594,2006,Softball,NC,0,690,1872203,40,5347621,8024721,690
595,2006,Softball,ND,0,127,471394,8,1000973,1371485,127
596,2006,Softball,NE,0,381,801295,18,2594396,3761279,381
597,2006,Softball,NH,0,187,350481,11,795303,926868,187
598,2006,Softball,NJ,0,593,1345888,36,4848040,5025222,593
599,2006,Softball,NM,0,128,525661,6,656516,1640434,128
600,2006,Softball,NV,0,62,364506,3,630877,1338979,62
601,2006,Softball,NY,0,1916,4413184,120,14200513,15694607,1916
602,2006,Softball,OH,0,970,2335805,53,6340185,9359161,970
603,2006,Softball,OK,0,529,1446940,30,4698490,6933199,529
604,2006,Softball,OR,0,350,1353634,21,1996880,4224555,350
605,2006,Softball,PA,0,1788,3291464,101,10277883,12626028,1788
606,2006,Softball,PR,0,187,77603,11,249840,272897,187
607,2006,Softball,RI,0,151,505810,9,1266587,1845258,151
608,2006,Softball,SC,0,450,1087889,26,5108481,5461261,450
609,2006,Softball,SD,0,175,286931,10,886165,1177926,175
610,2006,Softball,TN,0,732,2023296,44,7428965,8843962,732
611,2006,Softball,TX,0,1268,4150253,67,12252609,16813638,1268
612,2006,Softball,UT,0,148,834907,8,974776,2277208,148
613,2006,Softball,VA,0,505,1240977,28,4183676,5391378,505
614,2006,Softball,VT,0,147,270636,10,480225,752771,147
615,2006,Softball,WA,0,431,1192876,29,2102802,2818296,431
616,2006,Softball,WI,0,519,1097634,29,2138983,2972830,519
617,2006,Softball,WV,0,355,635489,19,2315475,2442817,355
618,2006,Squash,CA,0,16,75942,1,114847,161479,16
619,2006,Squash,CT,57,54,166003,8,975840,968031,111
620,2006,Squash,DC,12,12,25775,2,74559,74559,24
621,2006,Squash,MA,72,47,243542,9,555396,751839,119
622,2006,Squash,ME,50,35,123600,6,302748,302791,85
623,2006,Squash,NH,14,12,72790,2,235079,268386,26
624,2006,Squash,NJ,17,19,78772,2,336943,279065,36
625,2006,Squash,NY,116,67,188846,13,549718,607790,183
626,2006,Squash,PA,67,47,151559,6,439776,354372,114
627,2006,Squash,RI,11,14,35275,2,290609,133104,25
628,2006,Squash,VT,0,11,11310,1,35413,35413,11
629,2006,Swimming and Diving,AL,63,60,654147,4,44737,5133285,123
630,2006,Swimming and Diving,AR,55,86,210478,9,786625,1615096,141
631,2006,Swimming and Diving,AZ,52,84,613600,5,1215241,3756547,136
632,2006,Swimming and Diving,CA,1060,1122,2823578,119,6709478,14038574,2182
633,2006,Swimming and Diving,CO,71,135,453992,11,1720808,2324991,206
634,2006,Swimming and Diving,CT,152,226,800718,18,2235700,3431910,378
635,2006,Swimming and Diving,DC,55,75,304167,10,1142412,1331486,130
636,2006,Swimming and Diving,DE,28,33,59729,2,438492,467383,61
637,2006,Swimming and Diving,FL,142,207,1215148,15,2083856,6738113,349
638,2006,Swimming and Diving,GA,113,116,576807,11,1937795,3750524,229
639,2006,Swimming and Diving,HI,25,19,173511,2,290469,987189,44
640,2006,Swimming and Diving,IA,110,150,500966,11,1198732,2319482,260
641,2006,Swimming and Diving,ID,0,16,54226,1,48538,214308,16
642,2006,Swimming and Diving,IL,232,341,897378,33,1936410,4819267,573
643,2006,Swimming and Diving,IN,299,268,1628677,28,2974662,7739825,567
644,2006,Swimming and Diving,KS,0,38,120007,1,6298,754201,38
645,2006,Swimming and Diving,KY,141,160,630058,14,1122067,3367401,301
646,2006,Swimming and Diving,LA,22,26,293346,2,6183,1291527,48
647,2006,Swimming and Diving,MA,439,567,1561856,43,4944847,5513920,1006
648,2006,Swimming and Diving,MD,77,82,277127,6,1248525,2525126,159
649,2006,Swimming and Diving,ME,73,98,256245,8,764099,818773,171
650,2006,Swimming and Diving,MI,321,331,1195180,27,3490884,7009211,652
651,2006,Swimming and Diving,MN,214,349,886255,27,1769731,3031460,563
652,2006,Swimming and Diving,MO,145,152,491577,10,1376764,2695839,297
653,2006,Swimming and Diving,MS,23,24,21693,2,188219,258537,47
654,2006,Swimming and Diving,NC,171,197,673983,17,2127848,4025904,368
655,2006,Swimming and Diving,ND,27,25,258627,4,120216,323841,52
656,2006,Swimming and Diving,NE,0,72,183369,3,294751,1020957,72
657,2006,Swimming and Diving,NH,49,111,300321,10,849542,1014314,160
658,2006,Swimming and Diving,NJ,187,164,603477,18,2599505,2642739,351
659,2006,Swimming and Diving,NM,0,42,191595,2,128802,726039,42
660,2006,Swimming and Diving,NV,19,65,244244,3,365567,1845468,84
661,2006,Swimming and Diving,NY,941,1111,3075495,113,10792620,12087399,2052
662,2006,Swimming and Diving,OH,430,584,1751334,47,5858756,10883043,1014
663,2006,Swimming and Diving,PA,418,442,1635024,38,6287040,8527613,860
664,2006,Swimming and Diving,RI,85,117,317359,8,1063208,961744,202
665,2006,Swimming and Diving,SC,70,89,345834,6,2134638,2627571,159
666,2006,Swimming and Diving,SD,33,55,224807,4,379164,465469,88
667,2006,Swimming and Diving,TN,54,66,390916,6,312401,2044570,120
668,2006,Swimming and Diving,TX,127,234,1311238,19,5406690,7657628,361
669,2006,Swimming and Diving,UT,56,64,558083,4,789327,1972690,120
670,2006,Swimming and Diving,VA,209,221,989640,18,1926075,4384801,430
671,2006,Swimming and Diving,VT,45,82,244699,5,402562,600127,127
672,2006,Swimming and Diving,WI,238,335,1132071,22,2163207,3791833,573
673,2006,Swimming and Diving,WV,33,67,218861,5,599777,1435818,100
674,2006,Swimming and Diving,WY,25,34,145985,2,720940,763158,59
675,2006,Tennis,AL,176,211,1780645,45,4472451,6704395,387
676,2006,Tennis,AR,97,117,551337,25,1806210,2936354,214
677,2006,Tennis,AZ,69,81,618745,18,1141751,2564275,150
678,2006,Tennis,CA,842,907,4165548,179,14512332,21391525,1749
679,2006,Tennis,CO,72,87,471917,16,1453983,2342956,159
680,2006,Tennis,CT,145,141,506788,27,1897243,2163710,286
681,2006,Tennis,DC,49,50,174863,12,949960,999982,99
682,2006,Tennis,DE,28,35,99199,7,323725,408647,63
683,2006,Tennis,FL,269,294,2062019,63,7416143,11557938,563
684,2006,Tennis,GA,208,247,1485758,53,5252368,7190318,455
685,2006,Tennis,HI,32,39,387306,9,753550,1239061,71
686,2006,Tennis,IA,184,216,571733,38,1849434,2831504,400
687,2006,Tennis,ID,41,50,226099,9,790961,1169875,91
688,2006,Tennis,IL,390,416,1364674,96,3616606,7236695,806
689,2006,Tennis,IN,308,324,1620261,65,3635286,7437582,632
690,2006,Tennis,KS,172,174,642759,44,1620605,3347304,346
691,2006,Tennis,KY,186,163,737180,39,2338001,4274693,349
692,2006,Tennis,LA,73,98,684521,22,1364998,3214814,171
693,2006,Tennis,MA,369,415,950965,72,3171101,3699599,784
694,2006,Tennis,MD,165,207,678524,40,1890130,2714560,372
695,2006,Tennis,ME,65,40,149235,9,350840,361386,105
696,2006,Tennis,MI,183,237,1083449,44,2726547,5230368,420
697,2006,Tennis,MN,222,269,644690,41,1221692,2084447,491
698,2006,Tennis,MO,155,200,585098,38,2675168,3573942,355
699,2006,Tennis,MS,177,165,882468,45,1642020,3467319,342
700,2006,Tennis,MT,27,27,216979,6,884307,1115764,54
701,2006,Tennis,NC,318,346,1718940,75,6213142,10302174,664
702,2006,Tennis,ND,10,22,58041,3,50865,86069,32
703,2006,Tennis,NE,77,83,293636,17,798974,1771282,160
704,2006,Tennis,NH,61,64,189349,11,663689,612904,125
705,2006,Tennis,NJ,203,201,641996,43,2908956,2912602,404
706,2006,Tennis,NM,36,37,273471,8,448165,1181828,73
707,2006,Tennis,NV,20,21,225021,4,154160,1249245,41
708,2006,Tennis,NY,786,895,2206638,174,8447096,9269362,1681
709,2006,Tennis,OH,347,414,1432140,79,3490329,6158690,761
710,2006,Tennis,OK,109,119,960145,23,2431772,4475358,228
711,2006,Tennis,OR,80,93,475248,17,832346,4993260,173
712,2006,Tennis,PA,693,827,1884628,149,6389400,7151040,1520
713,2006,Tennis,PR,64,60,103517,19,256907,300566,124
714,2006,Tennis,RI,84,96,253440,17,910653,863074,180
715,2006,Tennis,SC,233,211,1073445,47,6302662,7528607,444
716,2006,Tennis,SD,25,49,73428,7,306340,212158,74
717,2006,Tennis,TN,259,257,1466362,62,5669060,8587148,516
718,2006,Tennis,TX,410,433,2884987,87,11827331,16333236,843
719,2006,Tennis,UT,39,60,435107,10,917129,1930107,99
720,2006,Tennis,VA,303,309,1570778,63,4550913,7746263,612
721,2006,Tennis,VI,4,4,1000,2,2000,2000,8
722,2006,Tennis,VT,62,62,124072,13,282599,303111,124
723,2006,Tennis,WA,114,107,868170,24,1863304,3344843,221
724,2006,Tennis,WI,221,297,726944,55,1869431,2705675,518
725,2006,Tennis,WV,97,111,328090,23,928534,1345601,208
726,2006,Tennis,WY,0,8,64596,1,290414,295456,8
727,2006,Volleyball,AK,0,27,160147,2,382663,765650,27
728,2006,Volleyball,AL,0,397,1924948,31,5572059,7624145,397
729,2006,Volleyball,AR,0,236,664750,18,2607057,3772969,236
730,2006,Volleyball,AZ,0,210,795689,16,2225379,3458553,210
731,2006,Volleyball,CA,456,1983,6284192,175,22391040,31312171,2439
732,2006,Volleyball,CO,16,282,1145881,20,4056059,5697237,298
733,2006,Volleyball,CT,26,233,700451,20,3000832,4052181,259
734,2006,Volleyball,DC,0,92,321382,7,2089867,2724382,92
735,2006,Volleyball,DE,0,57,192053,5,953681,1129877,57
736,2006,Volleyball,FL,9,699,2765590,54,9637873,13807926,708
737,2006,Volleyball,GA,0,359,1379385,27,4197959,5948374,359
738,2006,Volleyball,HI,24,75,606297,6,2492572,2344461,99
739,2006,Volleyball,IA,57,757,1571278,45,5778386,6873395,814
740,2006,Volleyball,ID,0,123,667497,8,1706082,2517676,123
741,2006,Volleyball,IL,64,1160,2547384,85,8247054,11847269,1224
742,2006,Volleyball,IN,46,514,2045366,40,5794782,10139243,560
743,2006,Volleyball,KS,20,629,1381141,46,3817158,6206954,649
744,2006,Volleyball,KY,0,348,1013758,26,3575876,5612916,348
745,2006,Volleyball,LA,0,190,1002218,15,2532176,4738272,190
746,2006,Volleyball,MA,135,609,1271023,58,4037923,4518927,744
747,2006,Volleyball,MD,12,386,813274,32,2914040,3878653,398
748,2006,Volleyball,ME,0,163,260957,15,957652,971684,163
749,2006,Volleyball,MI,0,651,2324263,47,5562998,8824157,651
750,2006,Volleyball,MN,0,577,1188389,41,3640376,4697654,577
751,2006,Volleyball,MO,100,706,1823174,52,7622725,9470909,806
752,2006,Volleyball,MS,0,141,644926,11,1014361,2746970,141
753,2006,Volleyball,MT,0,159,605248,10,2018145,2781065,159
754,2006,Volleyball,NC,25,709,1832371,59,6192016,10732588,734
755,2006,Volleyball,ND,0,187,537633,13,1183360,1677887,187
756,2006,Volleyball,NE,8,394,1056778,24,4119487,5222673,402
757,2006,Volleyball,NH,21,150,335224,14,1142406,1556381,171
758,2006,Volleyball,NJ,87,314,919173,31,3822230,3857466,401
759,2006,Volleyball,NM,0,99,510108,7,964751,1949263,99
760,2006,Volleyball,NV,0,30,229154,2,153633,1243542,30
761,2006,Volleyball,NY,246,1572,3936366,148,14078129,15247683,1818
762,2006,Volleyball,OH,32,808,2755076,60,7998035,12816612,840
763,2006,Volleyball,OK,0,263,886494,21,16217714,4325864,263
764,2006,Volleyball,OR,0,356,1126025,27,2687414,4734109,356
765,2006,Volleyball,PA,130,1426,3129724,121,9137619,11605505,1556
766,2006,Volleyball,PR,272,261,554985,36,1575949,1770779,533
767,2006,Volleyball,RI,12,127,385649,10,1271303,1363409,139
768,2006,Volleyball,SC,0,349,996177,27,5540610,6627795,349
769,2006,Volleyball,SD,0,197,428304,12,1509681,1759836,197
770,2006,Volleyball,TN,0,515,1504787,37,7209860,8156887,515
771,2006,Volleyball,TX,0,1185,4878882,88,16060611,21037692,1185
772,2006,Volleyball,UT,26,144,942431,11,1852535,3148871,170
773,2006,Volleyball,VA,27,420,1127258,33,4369961,6503707,447
774,2006,Volleyball,VI,10,0,5000,1,10000,10000,10
